date,kind,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2017-01-26,dwpc,-1.94,-2.02,-0.78,-0.28,-0.78,-1.98,-0.84,-0.25,0.0,1.08,2.5,2.5,2.75,2.8,2.19,2.19,2.19,0.56,-1.28,-1.7,-2.25,-2.96,-3.06,-3.36
2017-01-26,relh,80.44,86.65,89.32,88.66,85.48,87.26,87.07,90.86,89.02,83.44,72.6,65.45,70.81,68.18,66.49,73.28,78.89,72.92,80.17,73.62,71.05,72.73,68.4,66.98
2017-01-26,sped,4.89,5.06,6.04,4.34,5.35,4.24,5.37,1.49,3.11,5.08,8.16,9.1,11.92,11.32,11.42,11.81,11.71,9.46,10.13,12.17,13.66,12.27,14.76,13.88
2017-01-26,tmpc,1.08,-0.05,0.78,1.39,1.39,-0.11,1.08,1.08,1.64,3.66,7.25,8.66,7.75,8.36,8.06,6.64,5.58,5.25,1.98,2.61,2.5,1.46,2.19,2.19
2017-01-27,dwpc,-3.67,-3.47,-3.33,-3.06,-3.3,-3.56,-3.61,-3.85,-3.89,-5.56,-6.15,-5.56,-6.11,-6.66,-6.72,-7.5,-7.5,-5.93,-6.13,-5.4,-4.8,-5.14,-5.78,-6.68
2017-01-27,relh,71.11,74.95,72.64,66.98,65.66,66.91,65.22,69.76,62.86,54.91,54.43,54.12,50.28,48.46,50.18,48.7,51.29,63.52,62.88,69.46,76.71,77.23,72.37,69.81
2017-01-27,sped,12.92,12.7,12.7,14.9,13.55,13.22,11.42,11.58,11.21,14.64,17.97,16.81,17.33,17.77,15.41,15.24,13.42,12.38,11.02,11.66,11.98,12.02,12.35,12.89
2017-01-27,tmpc,1.06,0.52,1.09,2.5,2.5,2.0,2.25,1.1,2.5,2.8,2.24,3.06,3.36,3.36,2.8,2.5,1.89,0.72,0.56,-0.17,-0.93,-1.45,-1.11,-1.67
2017-01-28,dwpc,-6.97,-6.89,-6.97,-6.93,-6.94,-6.94,-6.68,-6.52,-6.31,-5.86,-6.68,-7.2,-7.2,-7.5,-7.5,-7.22,-7.5,-7.22,-7.25,-6.66,-7.25,-6.97,-7.22,-7.5
2017-01-28,relh,62.88,67.61,61.53,70.89,63.5,64.8,69.09,69.4,69.33,65.5,64.69,53.14,53.14,51.0,49.98,53.5,52.53,53.5,53.72,58.28,56.62,58.56,58.48,58.14
2017-01-28,sped,12.92,11.12,12.27,10.49,10.86,9.51,8.63,10.46,9.55,10.96,14.26,15.41,15.69,12.65,13.5,10.48,8.45,9.09,9.36,7.67,8.4,8.75,8.74,9.92
2017-01-28,tmpc,-0.53,-1.45,-0.28,-2.28,-0.83,-1.08,-1.61,-1.45,-1.09,0.25,-0.58,1.39,1.39,1.64,1.94,1.34,1.34,1.34,1.34,0.83,0.56,0.3,0.0,-0.25
2017-01-29,dwpc,-7.25,-7.25,-7.25,-6.94,-6.94,-6.94,-6.7,-6.7,-6.11,-6.39,-6.64,-7.5,-8.06,-9.44,-8.34,-8.59,-7.59,-6.28,-5.75,-6.94,-7.75,-7.5,-7.8,-8.3
2017-01-29,relh,63.31,63.31,64.48,63.38,63.38,63.38,63.18,62.07,61.02,55.21,53.0,46.0,42.18,40.11,44.05,46.14,49.87,69.3,74.38,63.3,59.88,62.98,62.16,62.36
2017-01-29,sped,8.66,8.19,7.12,7.76,8.15,9.1,8.86,7.55,8.72,10.28,12.11,10.65,12.23,12.11,11.4,11.12,10.35,7.44,4.71,6.52,6.9,6.57,6.25,5.24
2017-01-29,tmpc,-1.16,-1.16,-1.42,-0.86,-0.86,-0.86,-0.55,-0.3,0.56,1.64,1.94,3.06,3.66,2.8,2.8,1.89,2.02,-0.99,-1.48,-0.28,-0.28,-0.78,-1.08,-1.64
